clave,fecha,lat,lon,CRW_SST,CRW_SSTANOMALY,CRW_HOTSPOT,CRW_DHW,estado
2021-08-13|-8.675|115.525,2021-08-13,-8.676389,115.530028,27.68,1.09,-0.87,0.0,ok
2021-04-05|2.825|104.175,2021-04-05,2.824167,104.157389,29.54,0.48,-0.05,0.0,ok
2022-12-15|7.125|117.525,2022-12-15,7.119250,117.509250,29.060000000000002,0.85,-0.47000000000000003,0.0,ok
2021-11-11|27.275|33.825,2021-11-11,27.284444,33.831389,26.35,0.59,-1.3900000000000001,1.76,ok
2023-10-01|2.525|103.975,2023-10-01,2.517778,103.978361,29.27,0.55,-0.33,0.0,ok
2021-02-14|-19.175|146.825,2021-02-14,-19.171338,146.848462,29.26,0.43,0.43,0.71,ok
2023-05-14|6.725|116.325,2023-05-14,6.705139,116.320528,29.72,0.25,-0.25,0.0,ok
2022-07-25|2.175|104.125,2022-07-25,2.178278,104.109222,29.650000000000002,0.84,0.04,0.0,ok
2025-08-14|-8.675|115.525,2025-08-14,-8.676667,115.528333,27.47,0.9,-1.08,0.15,ok
2023-03-07|-8.325|116.025,2023-03-07,-8.338080,116.032770,28.240000000000002,-0.25,-0.8300000000000001,0.3,ok
2021-07-31|5.975|102.675,2021-07-31,5.962167,102.680833,30.060000000000002,0.77,0.1,0.3,ok
2024-07-16|2.175|104.125,2024-07-16,2.172889,104.112028,29.42,0.5,-0.19,3.7800000000000002,ok
2024-03-21|4.175|100.525,2024-03-21,4.189889,100.548306,30.7,1.4000000000000001,0.9500000000000001,0.9400000000000001,ok
2025-07-20|-8.725|115.475,2025-07-20,-8.715000,115.456667,28.04,1.24,-0.44,1.77,vecino
2023-05-13|-16.475|-151.775,2023-05-13,-16.457028,-151.775806,28.94,0.56,0.0,0.0,ok
2023-05-12|5.975|102.675,2023-05-12,5.962167,102.680833,30.970000000000002,1.04,1.01,0.29,ok
2022-11-05|-23.425|151.925,2022-11-05,-23.434000,151.917694,23.91,0.07,-3.21,0.0,ok
2023-06-11|4.225|118.675,2023-06-11,4.225278,118.688056,29.11,0.04,-0.11,2.84,ok
2024-11-20|-8.375|116.025,2024-11-20,-8.363917,116.034806,30.69,1.95,1.6600000000000001,3.19,ok
2022-09-07|4.975|118.275,2022-09-07,4.950861,118.257889,29.18,0.26,-0.56,0.0,vecino
2022-11-03|-16.575|-151.775,2022-11-03,-16.551472,-151.778389,27.26,-0.03,-1.68,0.0,ok
2021-11-08|-23.425|151.925,2021-11-08,-23.434889,151.911000,24.54,0.55,-2.58,0.0,ok
2023-05-24|4.625|118.775,2023-05-24,4.602250,118.768167,29.92,0.7000000000000001,0.62,1.23,ok
2024-11-08|-16.525|-151.775,2024-11-08,-16.529528,-151.772278,28.12,0.74,-0.8200000000000001,0.0,ok
2023-05-21|6.375|116.325,2023-05-21,6.374250,116.343111,30.38,0.68,0.32,0.0,ok
2022-11-28|-23.425|151.925,2022-11-28,-23.444694,151.918389,25.59,0.62,-1.53,0.0,ok
2024-06-07|17.175|-62.625,2024-06-07,17.160056,-62.630556,29.240000000000002,1.87,0.87,0.16,ok
2023-09-25|18.375|-68.825,2023-09-25,18.363540,-68.841261,30.2,1.7,1.6600000000000001,9.43,vecino
2022-05-17|2.475|104.475,2022-05-17,2.459889,104.489306,30.07,0.46,0.44,0.3,ok
2023-03-01|4.025|100.525,2023-03-01,4.006500,100.534806,29.46,0.43,-0.3,0.0,ok
2024-11-17|-16.475|-151.725,2024-11-17,-16.479556,-151.720389,27.580000000000002,0.07,-1.36,0.0,ok
2023-09-20|-27.425|153.225,2023-09-20,-27.424556,153.227833,21.37,1.01,-4.83,0.0,ok
2023-10-02|-23.425|151.925,2023-10-02,-23.435334,151.936525,23.22,1.0,-3.9,0.0,ok
2023-07-07|2.825|104.175,2023-07-07,2.824167,104.157389,29.45,0.56,-0.14,0.0,ok
2024-12-12|-13.325|48.175,2024-12-12,-13.321389,48.153056,29.61,1.18,0.46,0.0,ok
2022-03-18|-8.325|116.025,2022-03-18,-8.348959,116.044249,29.78,1.22,0.71,0.0,ok
2023-04-20|-8.375|116.025,2023-04-20,-8.357222,116.042889,29.490000000000002,0.5,0.46,0.0,ok
2025-09-18|19.625|-155.975,2025-09-18,19.620028,-155.988111,27.330000000000002,0.11,0.1,0.0,ok
2023-07-08|6.475|117.875,2023-07-08,6.483306,117.893222,30.12,0.85,0.67,4.62,ok
2022-07-19|4.275|113.875,2022-07-19,4.296111,113.853861,30.09,0.54,0.22,0.0,ok
2021-02-13|-19.175|146.875,2021-02-13,-19.154300,146.866050,29.04,0.22,0.22,0.53,ok
2023-04-11|-27.425|153.225,2023-04-11,-27.418222,153.235028,23.55,-0.44,-2.65,3.77,ok
2024-05-11|-8.325|116.025,2024-05-11,-8.337639,116.037639,29.68,0.78,0.61,2.43,ok
2025-05-26|19.675|-156.025,2025-05-26,19.655028,-156.031833,26.25,0.84,-0.99,0.0,vecino
2022-09-07|3.675|73.475,2022-09-07,3.677639,73.468722,27.94,-0.43,-1.73,0.0,ok
2022-12-10|7.025|117.475,2022-12-10,7.043861,117.465167,29.11,0.76,-0.44,0.0,ok
2025-10-24|20.075|-155.875,2025-10-24,20.060889,-155.850972,27.05,0.16,-0.13,0.0,ok
2025-05-06|6.475|117.875,2025-05-06,6.479083,117.890806,30.28,0.9400000000000001,0.8300000000000001,0.45,ok
2025-08-02|5.625|103.175,2025-08-02,5.625556,103.159500,30.240000000000002,1.23,0.39,0.14,ok
2022-05-08|-16.425|-151.775,2022-05-08,-16.448056,-151.765889,28.54,0.09,-0.4,0.0,ok
2024-07-10|6.525|117.925,2024-07-10,6.513444,117.905611,29.96,0.73,0.55,0.29,ok
2022-12-04|-18.625|147.075,2022-12-04,-18.613000,147.068550,28.29,0.96,-0.21,0.0,ok
2021-06-29|18.425|-77.075,2021-06-29,18.416611,-77.079000,28.740000000000002,0.38,-0.49,0.0,ok
2022-11-12|-8.325|116.025,2022-11-12,-8.337639,116.037639,30.25,1.53,1.18,0.17,ok
2022-03-25|-16.525|-151.725,2022-03-25,-16.549056,-151.703778,28.68,-0.2,-0.26,0.0,vecino
2024-05-05|6.375|116.325,2024-05-05,6.368444,116.318944,31.34,2.02,1.28,0.34,ok
2024-11-28|-4.525|129.875,2024-11-28,-4.511389,129.871111,31.060000000000002,1.9100000000000001,1.8800000000000001,1.99,ok
2021-05-11|-8.725|115.875,2021-05-11,-8.749500,115.894528,28.89,0.49,0.2,0.0,ok
2026-02-11|-8.675|115.525,2026-02-11,-8.675833,115.520278,28.16,-0.27,-0.39,0.0,ok
2023-05-16|6.725|116.375,2023-05-16,6.707556,116.372139,30.05,0.52,0.07,0.0,ok
2024-08-06|5.775|103.025,2024-08-06,5.758639,103.029389,30.22,1.1300000000000001,0.3,6.25,ok
2021-08-15|12.525|-81.725,2021-08-15,12.519167,-81.730278,28.490000000000002,0.52,0.07,0.0,ok
2023-05-25|-8.325|116.075,2023-05-25,-8.348667,116.085806,29.01,0.31,-0.06,0.15,ok
2023-03-09|-27.375|153.225,2023-03-09,-27.388565,153.224549,26.21,0.85,-0.05,1.62,ok
2024-06-16|2.525|103.975,2024-06-16,2.548556,103.960028,30.19,0.9500000000000001,0.59,7.53,ok
2021-04-03|27.325|33.825,2021-04-03,27.311944,33.801750,22.54,0.16,-5.12,0.0,ok
2024-07-15|2.325|104.125,2024-07-15,2.303000,104.149000,29.39,0.49,-0.21,4.5,ok
2022-11-12|-18.525|146.475,2022-11-12,-18.544333,146.488575,27.7,0.68,-1.09,0.0,ok
2022-08-10|2.475|103.975,2022-08-10,2.472750,103.959694,29.3,0.73,-0.31,0.0,ok
2022-10-05|4.625|118.775,2022-10-05,4.632222,118.796639,30.12,1.29,0.8200000000000001,0.0,ok
2025-09-15|4.825|118.275,2025-09-15,4.812000,118.289361,30.03,1.08,0.3,0.0,ok
2024-10-01|-16.575|-151.725,2024-10-01,-16.552583,-151.732556,27.59,0.73,-1.35,0.0,ok
2022-08-02|6.725|116.375,2022-08-02,6.720111,116.368417,30.52,0.97,0.54,0.0,ok
2023-09-30|-23.425|151.925,2023-09-30,-23.443806,151.913306,23.14,1.01,-3.98,0.0,ok
2022-07-02|-8.325|116.025,2022-07-02,-8.337639,116.037639,28.96,1.03,-0.11,3.8000000000000003,ok
2024-10-25|-8.675|115.525,2024-10-25,-8.676222,115.517806,28.5,0.92,-0.05,0.0,ok
2024-09-30|19.725|-156.075,2024-09-30,19.706778,-156.050028,26.92,-0.25,-0.33,0.0,ok
2025-01-19|10.275|-75.575,2025-01-19,10.278750,-75.597417,28.53,1.05,-0.5700000000000001,1.8900000000000001,ok
2022-08-22|2.525|103.975,2022-08-22,2.549611,103.961417,29.060000000000002,0.54,-0.54,0.0,ok
2022-07-20|4.275|113.825,2022-07-20,4.276389,113.816667,29.990000000000002,0.44,0.13,0.0,ok
2022-09-08|3.625|73.375,2022-09-08,3.619639,73.372417,27.900000000000002,-0.48,-1.75,0.0,ok
2025-12-07|14.425|-60.875,2025-12-07,14.446806,-60.892306,27.97,0.59,-0.37,8.06,ok
2025-07-02|-8.375|116.025,2025-07-02,-8.363917,116.034806,28.7,0.8200000000000001,-0.33,0.15,ok
2025-02-02|19.725|-156.075,2025-02-02,19.704833,-156.050194,25.39,0.76,-1.86,0.0,ok
2025-07-27|24.925|34.975,2025-07-27,24.927222,34.964722,31.52,3.13,2.57,3.62,ok
2025-12-21|20.175|-155.925,2025-12-21,20.184222,-155.901972,26.330000000000002,1.07,-0.78,0.0,ok
2025-03-08|-8.725|115.875,2025-03-08,-8.723611,115.899722,29.22,0.91,0.53,0.0,ok
2023-09-12|4.875|118.275,2023-09-12,4.853028,118.266500,30.3,1.35,0.56,0.0,ok
2025-08-23|10.275|-75.575,2025-08-23,10.278750,-75.597417,29.8,0.74,0.7000000000000001,0.29,ok
2023-09-23|4.575|118.975,2023-09-23,4.570194,118.956917,29.3,0.54,0.08,0.0,ok
2022-06-30|-27.425|153.225,2022-06-30,-27.424556,153.227833,18.31,-3.22,-7.890000000000001,0.0,ok
2024-04-30|2.675|103.875,2024-04-30,2.652528,103.883056,31.330000000000002,1.77,1.71,4.39,ok
2025-10-10|19.825|-156.025,2025-10-10,19.811639,-156.007611,27.1,-0.03,-0.16,0.0,ok
2021-04-08|2.875|104.175,2021-04-08,2.874278,104.187556,29.34,0.17,-0.25,0.0,ok
2022-04-04|-26.825|153.125,2022-04-04,-26.805957,153.129785,25.52,0.73,-0.68,0.0,ok
2021-03-18|-18.675|146.525,2021-03-18,-18.668944,146.507028,28.990000000000002,1.06,0.24,0.15,ok
2024-07-24|24.925|34.975,2024-07-24,24.943500,34.985639,31.810000000000002,3.5100000000000002,2.86,5.53,ok
2025-02-02|19.675|-156.025,2025-02-02,19.671694,-156.029861,25.35,0.71,-1.8900000000000001,0.0,vecino
2025-05-28|-8.325|116.075,2025-05-28,-8.348667,116.085806,30.0,1.35,0.93,0.15,ok
2022-10-03|2.475|103.975,2022-10-03,2.483472,103.956111,29.150000000000002,0.41000000000000003,-0.46,0.0,ok
2021-04-09|2.775|104.175,2021-04-09,2.758361,104.199167,29.5,0.29,-0.09,0.0,vecino
2022-11-13|-18.575|146.475,2022-11-13,-18.576900,146.466867,27.91,0.8300000000000001,-0.88,0.0,ok
2025-02-01|19.675|-156.025,2025-02-01,19.690417,-156.039417,25.51,0.86,-1.73,0.0,vecino
2022-08-02|-26.625|153.125,2022-08-02,-26.615028,153.112944,19.32,-0.97,-6.890000000000001,0.0,ok
2023-06-13|2.475|103.975,2023-06-13,2.472750,103.959694,29.04,-0.23,-0.5700000000000001,0.48,ok
2023-10-01|-23.425|151.925,2023-10-01,-23.438778,151.913889,23.18,1.0,-3.94,0.0,ok
2021-04-07|2.825|104.175,2021-04-07,2.816000,104.151028,29.41,0.27,-0.18,0.0,ok
2023-07-28|5.775|103.025,2023-07-28,5.779611,103.042611,30.23,1.07,0.31,1.44,ok
2025-01-19|-26.775|32.875,2025-01-19,-26.779611,32.899028,27.55,1.21,0.58,2.36,ok
2024-07-12|6.525|117.925,2024-07-12,6.506528,117.927528,29.830000000000002,0.61,0.42,0.29,ok
2025-06-19|2.475|103.975,2025-06-19,2.476028,103.965361,29.43,0.23,-0.18,0.0,ok
2024-04-29|6.725|116.325,2024-04-29,6.706611,116.321250,29.77,0.8200000000000001,-0.2,0.0,ok
2026-02-07|-8.325|116.025,2026-02-07,-8.337639,116.037639,28.09,-0.42,-0.98,0.0,ok
2024-05-19|-16.425|-151.775,2024-05-19,-16.448056,-151.765889,28.55,0.29,-0.39,3.24,ok
2021-09-19|-26.625|153.125,2021-09-19,-26.616062,153.116169,21.48,0.53,-4.73,0.0,ok
2021-03-17|-18.575|146.475,2021-03-17,-18.576900,146.466867,28.86,0.87,0.07,0.15,ok
2021-09-07|5.975|116.025,2021-09-07,5.967778,116.012611,29.67,0.25,-0.4,0.0,ok
2023-11-19|-20.275|148.825,2023-11-19,-20.250444,148.814389,26.21,-0.26,-1.99,0.0,ok
2023-07-03|2.525|103.975,2023-07-03,2.549917,103.958278,29.27,0.25,-0.33,0.49,ok
2023-05-05|2.675|103.875,2023-05-05,2.692580,103.879590,30.42,0.84,0.8,0.16,ok
2023-11-28|-16.475|-151.775,2023-11-28,-16.499028,-151.757333,28.02,0.39,-0.92,0.0,ok
2025-03-12|-16.525|-151.725,2025-03-12,-16.542389,-151.727028,29.19,0.29,0.25,0.0,vecino
2021-10-26|6.175|118.075,2021-10-26,6.154472,118.058528,29.96,0.77,0.59,2.32,ok
2023-11-12|-16.425|-151.775,2023-11-12,-16.448056,-151.765889,27.77,0.32,-1.17,0.0,ok
2021-03-14|-27.425|153.525,2021-03-14,-27.414306,153.526111,27.17,1.6300000000000001,0.99,1.68,ok
2024-12-13|6.775|116.625,2024-12-13,6.776000,116.616139,29.580000000000002,1.34,-0.38,0.0,ok
2021-11-20|-26.625|153.175,2021-11-20,-26.645292,153.160656,23.39,-0.1,-2.83,0.0,ok
2023-05-24|4.675|118.675,2023-05-24,4.652556,118.664722,30.09,0.79,0.7000000000000001,1.37,ok
2024-12-31|-26.725|32.925,2024-12-31,-26.705528,32.906889,26.96,1.16,-0.02,0.0,ok
2024-06-01|-16.525|-151.775,2024-06-01,-16.529528,-151.772278,28.35,0.41000000000000003,-0.59,2.91,ok
2022-06-07|4.225|118.625,2022-06-07,4.231389,118.633611,29.94,0.84,0.71,0.0,ok
2022-07-22|5.925|102.725,2022-07-22,5.910611,102.709806,29.78,0.44,-0.17,0.18,ok
2021-04-07|2.925|104.125,2021-04-07,2.902306,104.102472,29.42,0.28,-0.17,0.0,ok
2024-04-25|-8.675|115.525,2024-04-25,-8.676083,115.532167,29.71,1.31,1.16,8.65,ok
2021-08-07|6.725|116.375,2021-08-07,6.702278,116.363528,30.57,1.02,0.59,0.0,ok
2023-05-23|4.575|118.775,2023-05-23,4.567972,118.758306,29.79,0.58,0.51,0.97,ok
2023-06-15|2.675|103.875,2023-06-15,2.655056,103.880194,29.21,-0.07,-0.41000000000000003,0.48,ok
2025-07-03|6.475|117.875,2025-07-03,6.483306,117.893222,29.59,0.28,0.14,2.06,ok
2022-08-20|-8.325|116.025,2022-08-20,-8.337639,116.037639,28.54,1.27,-0.53,0.0,ok
2021-05-04|-8.725|115.875,2021-05-04,-8.749500,115.894528,28.91,0.44,0.22,0.0,ok
2024-03-04|2.025|102.325,2024-03-04,2.049056,102.333694,28.900000000000002,0.51,-1.1300000000000001,0.0,ok
2023-11-03|4.575|118.575,2023-11-03,4.555306,118.589944,30.580000000000002,1.68,1.17,1.77,ok
2023-05-25|-27.525|153.375,2023-05-25,-27.518318,153.384948,19.85,-2.85,-6.21,1.1500000000000001,ok
2023-08-24|10.025|99.525,2023-08-24,10.039850,99.504880,29.38,0.72,-0.75,0.0,ok
2022-10-05|-8.375|116.025,2022-10-05,-8.357222,116.042889,29.3,1.52,0.27,0.0,ok
2025-04-08|2.225|104.125,2025-04-08,2.221722,104.146167,29.32,0.12,-0.28,0.0,ok
2026-06-17|-8.325|116.025,2026-06-17,-8.348959,116.044249,,,,,sin_dato
2021-07-29|10.075|99.825,2021-07-29,10.066417,99.841472,29.32,0.45,-0.8300000000000001,0.67,ok
2021-10-28|6.475|117.875,2021-10-28,6.483306,117.893222,29.71,0.56,0.26,0.46,ok
2022-07-21|5.775|103.075,2022-07-21,5.773278,103.059222,29.34,0.15,-0.5700000000000001,0.0,ok
2025-07-21|25.225|34.775,2025-07-21,25.243972,34.798611,29.96,2.05,1.27,2.09,ok
2024-11-20|7.075|117.025,2024-11-20,7.078444,117.029528,29.89,1.06,0.13,0.0,ok
2021-11-11|-8.325|116.025,2021-11-11,-8.348959,116.044249,29.92,1.22,0.85,0.44,ok
2023-09-20|2.575|103.925,2023-09-20,2.560417,103.941028,29.39,0.74,-0.22,0.0,ok
2024-08-15|6.525|117.925,2024-08-15,6.520389,117.929583,30.07,0.78,0.66,0.92,ok
2023-03-31|11.275|-60.525,2023-03-31,11.299667,-60.508667,26.73,0.23,-1.77,0.0,ok
2022-07-26|2.225|104.075,2022-07-26,2.226111,104.053056,29.69,0.9,0.09,0.0,ok
2023-09-21|-27.325|153.225,2023-09-21,-27.347222,153.243167,21.3,0.93,-5.0,0.0,ok
2021-10-17|6.525|117.925,2021-10-17,6.543639,117.920028,30.02,0.75,0.61,0.76,ok
2024-05-04|5.825|102.625,2024-05-04,5.825861,102.612944,31.19,1.32,1.19,2.12,ok
2022-09-07|3.825|73.375,2022-09-07,3.836722,73.367806,27.91,-0.47000000000000003,-1.75,0.0,ok
2024-12-14|7.025|117.475,2024-12-14,7.043861,117.465167,29.29,1.03,-0.26,0.76,ok
2024-09-29|19.675|-156.025,2024-09-29,19.667944,-156.029472,26.93,-0.24,-0.31,0.0,vecino
2025-10-16|5.775|102.875,2025-10-16,5.794444,102.892194,29.84,0.88,-0.1,0.0,ok
2023-10-01|-23.475|151.925,2023-10-01,-23.454806,151.923806,23.09,0.9400000000000001,-4.03,0.0,ok
2022-08-04|6.725|116.325,2022-08-04,6.701222,116.338556,30.150000000000002,0.61,0.18,0.0,ok
2025-02-12|-8.675|115.525,2025-02-12,-8.675000,115.519444,28.88,0.45,0.33,3.74,ok
2022-09-19|2.425|103.975,2022-09-19,2.423306,103.990167,28.66,0.02,-0.9500000000000001,0.0,ok
2023-08-15|6.575|117.925,2023-08-15,6.552056,117.924694,30.400000000000002,1.12,1.0,4.74,ok
2022-12-11|-16.525|-151.775,2022-12-11,-16.506417,-151.783611,27.94,0.16,-1.0,0.0,ok
2023-10-18|-4.525|129.675,2023-10-18,-4.536333,129.694500,28.2,0.31,-0.99,0.0,ok
2024-08-06|4.625|118.775,2024-08-06,4.632222,118.796639,29.900000000000002,1.32,0.6,2.48,ok
2022-07-21|5.625|103.075,2022-07-21,5.610111,103.063000,29.41,0.26,-0.46,0.0,ok
2025-10-12|-16.525|-151.725,2025-10-12,-16.535278,-151.728444,27.35,0.37,-1.59,0.0,vecino
2023-07-02|2.525|103.975,2023-07-02,2.548556,103.960028,29.3,0.27,-0.3,0.49,ok
2025-05-06|6.525|117.925,2025-05-06,6.506528,117.927528,30.22,0.93,0.81,0.15,ok
2023-08-26|5.625|103.075,2023-08-26,5.610111,103.063000,30.17,1.23,0.3,0.0,ok
2021-05-05|-8.725|115.875,2021-05-05,-8.746611,115.892361,29.26,0.8,0.5700000000000001,0.0,ok
2024-06-13|14.625|-61.125,2024-06-13,14.643306,-61.141667,29.1,1.76,0.64,0.0,vecino
2023-10-02|5.775|102.925,2023-10-02,5.787500,102.902444,29.84,0.9,-0.09,0.0,ok
2022-09-24|-20.275|148.825,2022-09-24,-20.252556,148.812917,24.37,1.11,-3.83,0.0,ok
2023-03-15|-16.525|-151.775,2023-03-15,-16.539667,-151.788722,29.43,0.49,0.49,0.0,ok
2025-07-24|25.325|34.725,2025-07-24,25.334222,34.744583,30.57,2.67,1.95,2.93,ok
2024-05-15|-8.325|116.025,2024-05-15,-8.338080,116.032770,29.72,0.85,0.65,2.43,ok
2025-05-25|-8.675|115.475,2025-05-25,-8.683611,115.483056,28.990000000000002,1.1,0.51,2.67,ok
2023-06-13|4.225|118.675,2023-06-13,4.201556,118.689861,29.46,0.4,0.24,2.84,ok
2023-09-07|3.525|72.925,2023-09-07,3.515983,72.918364,28.95,0.53,-0.59,0.0,ok
2023-08-09|2.475|103.975,2023-08-09,2.451722,103.985056,29.1,0.52,-0.51,0.0,ok
2024-05-17|2.475|103.975,2024-05-17,2.481778,103.955694,30.85,1.26,1.24,7.53,ok
2025-02-26|-8.675|115.525,2025-02-26,-8.675833,115.526944,28.95,0.58,0.4,0.46,ok
2022-03-10|-16.525|-151.725,2022-03-10,-16.535278,-151.728444,28.37,-0.5,-0.5700000000000001,0.0,vecino
2024-05-04|6.375|116.325,2024-05-04,6.390028,116.322778,30.95,1.6600000000000001,0.89,0.16,ok
2022-06-10|4.825|103.675,2022-06-10,4.806056,103.674472,29.76,0.45,0.16,0.29,ok
2023-09-05|4.075|72.975,2023-09-05,4.055825,72.956381,28.97,0.52,-0.6,0.0,ok
2021-09-13|2.425|103.975,2021-09-13,2.442389,103.973083,28.900000000000002,0.3,-0.71,0.0,ok
2025-12-13|20.825|-156.625,2025-12-13,20.802944,-156.606694,26.13,0.8,-0.97,0.0,vecino
2023-06-20|-27.375|153.575,2023-06-20,-27.390556,153.551111,21.91,-0.33,-4.34,0.0,ok
2025-02-12|-8.675|115.475,2025-02-12,-8.663333,115.466944,28.88,0.43,0.4,3.79,ok
2021-11-20|-16.475|-151.775,2021-11-20,-16.457028,-151.775806,27.7,0.15,-1.24,0.0,ok
2022-05-10|2.425|101.875,2022-05-10,2.426972,101.855528,30.18,0.35000000000000003,0.03,0.0,vecino
2026-07-01|-8.375|116.025,2026-07-01,-8.357222,116.042889,,,,,sin_dato
2024-12-15|14.625|-61.125,2024-12-15,14.643306,-61.141667,28.82,1.52,0.36,15.8,vecino
2024-07-05|27.275|33.825,2024-07-05,27.284444,33.831389,28.92,2.52,1.18,2.32,ok
2024-06-19|12.475|-61.475,2024-06-19,12.484861,-61.495611,28.810000000000002,1.61,0.35000000000000003,0.0,ok
2022-05-16|2.425|104.525,2022-05-16,2.441806,104.509528,30.02,0.37,0.36,0.14,ok
2024-03-19|-8.325|116.025,2024-03-19,-8.338080,116.032770,29.26,0.6900000000000001,0.19,3.33,ok
2023-04-19|-8.325|116.025,2023-04-19,-8.348959,116.044249,29.71,0.67,0.64,0.0,ok
2022-02-12|6.075|100.075,2022-02-12,6.073139,100.057389,29.2,0.6900000000000001,-1.17,0.0,ok
2022-06-05|4.225|118.675,2022-06-05,4.218111,118.671889,29.77,0.67,0.55,0.0,ok
2022-05-31|16.225|-61.275,2022-05-31,16.239889,-61.285194,27.7,0.59,-0.56,0.0,ok
2021-11-13|-24.125|152.725,2021-11-13,-24.114000,152.719694,24.810000000000002,0.49,-2.3000000000000003,0.0,ok
2021-11-04|4.925|118.225,2021-11-04,4.907389,118.243250,30.54,1.4000000000000001,0.79,0.0,ok
2023-10-16|-20.275|148.975,2023-10-16,-20.254155,148.969225,24.37,-0.22,-3.7800000000000002,0.0,vecino
2021-11-05|4.925|118.225,2021-11-05,4.920778,118.201278,30.490000000000002,1.35,0.74,0.0,ok
2022-10-06|4.675|118.675,2022-10-06,4.652556,118.664722,30.14,1.26,0.75,0.0,ok
2025-06-27|4.225|118.675,2025-06-27,4.225278,118.688056,29.400000000000002,0.55,0.18,2.41,ok
2021-05-27|-8.675|115.525,2021-05-27,-8.676508,115.533105,29.400000000000002,1.42,0.85,0.0,ok
2023-05-06|-16.525|-151.775,2023-05-06,-16.529528,-151.772278,28.95,0.48,0.01,0.0,ok
2023-06-29|2.575|103.925,2023-06-29,2.560556,103.947694,29.46,0.39,-0.15,0.49,ok
2022-08-21|6.475|117.875,2022-08-21,6.483306,117.893222,30.12,0.81,0.67,0.77,ok
2022-06-20|-16.525|-151.775,2022-06-20,-16.529528,-151.772278,27.650000000000002,0.14,-1.29,0.0,ok
2021-07-15|5.825|103.025,2021-07-15,5.817667,103.010361,29.73,0.47000000000000003,-0.19,0.0,ok
2025-03-26|-4.525|129.975,2025-03-26,-4.530278,129.952500,29.72,0.9,0.53,0.77,ok
2023-07-08|-8.325|116.025,2023-07-08,-8.337639,116.037639,28.990000000000002,1.21,-0.08,0.29,ok
2022-08-09|2.475|103.975,2022-08-09,2.481778,103.955694,29.11,0.53,-0.5,0.0,ok
2022-06-25|-26.625|153.175,2022-06-25,-26.635200,153.151800,20.8,-0.54,-5.42,0.0,ok
2025-07-08|-8.725|115.475,2025-07-08,-8.716389,115.456667,28.400000000000002,1.34,-0.08,2.23,vecino
2024-06-28|4.125|118.625,2024-06-28,4.104278,118.631583,29.63,0.77,0.39,4.37,ok
2023-05-07|-16.525|-151.725,2023-05-07,-16.533639,-151.734333,28.76,0.3,-0.18,0.0,vecino
2021-08-14|10.275|-75.575,2021-08-14,10.291222,-75.592694,29.51,0.41000000000000003,0.41000000000000003,0.0,ok
2023-10-06|-8.325|116.025,2023-10-06,-8.341001,116.027960,28.7,0.8200000000000001,-0.37,0.0,ok
2022-06-30|-27.375|153.225,2022-06-30,-27.388565,153.224549,18.37,-3.14,-7.890000000000001,0.0,ok
2022-11-30|-16.525|-151.725,2022-11-30,-16.529667,-151.728194,27.66,0.0,-1.28,0.0,vecino
2021-11-04|4.975|118.275,2021-11-04,4.963028,118.252750,30.51,1.3800000000000001,0.77,0.0,vecino
2024-06-15|-8.325|116.025,2024-06-15,-8.337639,116.037639,29.23,0.88,0.16,2.43,ok
2021-08-06|6.725|116.325,2021-08-06,6.721583,116.348417,30.27,0.73,0.3,0.0,ok
2022-07-26|2.275|104.125,2022-07-26,2.271167,104.127333,29.68,0.91,0.08,0.0,ok
2025-05-24|-16.525|-151.775,2025-05-24,-16.529528,-151.772278,28.71,0.58,-0.23,0.0,ok
2023-07-16|6.225|99.725,2023-07-16,6.224806,99.743944,30.54,0.76,0.23,0.84,ok
2022-09-08|4.975|118.275,2022-09-08,4.967111,118.264028,29.310000000000002,0.38,-0.43,0.0,vecino
2021-08-28|4.525|118.925,2021-08-28,4.504194,118.941722,29.71,1.08,0.49,0.0,ok
2021-03-21|13.375|-81.375,2021-03-21,13.384444,-81.387528,26.97,0.2,-1.46,0.0,ok
2022-11-12|-18.575|146.475,2022-11-12,-18.576900,146.483533,27.67,0.64,-1.12,0.0,ok
2023-07-01|6.525|117.925,2023-07-01,6.513444,117.905611,30.3,1.0,0.89,3.8200000000000003,ok
2022-12-14|7.175|117.375,2022-12-14,7.189833,117.370222,29.060000000000002,0.81,-0.53,0.0,ok
2023-06-07|-8.675|115.525,2023-06-07,-8.673852,115.512190,28.37,0.51,-0.18,0.3,ok
2025-09-20|20.125|-155.875,2025-09-20,20.103389,-155.883139,26.810000000000002,-0.33,-0.35000000000000003,0.0,ok
2025-07-22|25.225|34.825,2025-07-22,25.237250,34.800139,30.47,2.5100000000000002,1.77,2.36,ok
2022-11-19|27.325|33.825,2022-11-19,27.311944,33.801750,25.39,-0.01,-2.27,0.3,ok
2022-02-12|6.075|100.025,2022-02-12,6.056194,100.035944,29.23,0.6900000000000001,-1.1400000000000001,0.0,ok
2025-04-23|-8.375|116.025,2025-04-23,-8.357222,116.042889,29.580000000000002,0.61,0.55,0.0,ok
2023-07-26|2.325|104.125,2023-07-26,2.303000,104.149000,29.060000000000002,0.3,-0.54,0.0,ok
2022-05-23|6.375|116.325,2022-05-23,6.390028,116.322778,30.29,0.56,0.23,0.0,ok
2025-06-03|13.075|-59.625,2025-06-03,13.085556,-59.611444,28.07,0.8300000000000001,-0.28,0.0,ok
